name,brand,price,availability,url
Focus North .5g TROP FIRE BREATH Pre-Roll 8pk 4g Pre-rolls,Focus North,18,InStock,https://www.treasurevalleycannabis.com/product/focus-north-5g-trop-fire-breath-pre-roll-8pk-68a6227d861df10007a6db9d/
Beehive 1g MIDNIGHT CREATURE Cured Resin Vape Cartridge 1g Vaporizers,Beehive Extracts,18,InStock,https://www.treasurevalleycannabis.com/product/beehive-1g-midnight-creature-cured-resin-vape-cartridge-68a4f6edd212350007d49b6d/
Oregrown 1g GUNN POWDER CR All-In-One Pod 1g Vaporizers,Oregrown,36,InStock,https://www.treasurevalleycannabis.com/product/oregrown-1g-gunn-powder-cr-all-in-one-pod-68a4f6edd212350007d49b70/
Piff Stixs 1g CHERRY BOMB THCA Infused Glass Tip Mini Blunt 1g Pre-rolls,Piff Stixs,17,InStock,https://www.treasurevalleycannabis.com/product/piff-stixs-1g-cherry-bomb-thca-infused-glass-tip-mini-blunt-68a74f718a5c6e00076285ca/
Freshy 1g ROOTBEER FLOAT Flavored Live Resin Vape Cartridge 1g Vaporizers,FRESHY,12,InStock,https://www.treasurevalleycannabis.com/product/freshy-1g-rootbeer-float-flavored-live-resin-vape-cartridge-68a75d8c965dc000071371e2/
Disco Dabs 1g GOO BERRY Groovy Vape LR &#038; Diamonds Vape Cartridge 1g Vaporizers,Disco Dabs,18,InStock,https://www.treasurevalleycannabis.com/product/disco-dabs-1g-goo-berry-groovy-vape-lr-diamonds-vape-cartridge-68a6227d861df10007a6dbac/
Decibel .5g PANDORA&#8217;S BANANA/NIGHT TRAIN Sativa Basslines Duets Infused Pre-Roll 6pk 3g Pre-rolls,Decibel,20,InStock,https://www.treasurevalleycannabis.com/product/decibel-5g-pandora-s-banana-night-train-sativa-basslines-duets-infused-pre-roll-6pk-68a679b04bce8600078d27be/
Entourage Cannabis 1g GLAZED APRICOT GELATO CR Vape Cartridge 1g Vaporizers,Entourage Cannabis,22.4,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1g-glazed-apricot-gelato-cr-vape-cartridge-68a4f9d4fe2780000755a3af/
Decibel 1.2g WILSON ZERO #3 Louds Infused Pre-Roll 1.2g Pre-rolls,Decibel,15,InStock,https://www.treasurevalleycannabis.com/product/decibel-1-2g-wilson-zero-3-louds-infused-pre-roll-68a679b04bce8600078d27c5/
Oregrown 1g FRENCH TOAST LR All-In-One Caviar Pod 1g Vaporizers,Oregrown,52,InStock,https://www.treasurevalleycannabis.com/product/oregrown-1g-french-toast-lr-all-in-one-caviar-pod-68a4f6edd212350007d49b73/
Piff Stixs .5g SFV OG Liquid Diamonds Disposable Vape Cartridge .5g Vaporizers,Piff Stixs,9,InStock,https://www.treasurevalleycannabis.com/product/piff-stixs-5g-sfv-og-liquid-diamonds-disposable-vape-cartridge-68a6227d861df10007a6db9a/
WVA 1g DOGWALKER OG Liquid Live Resin All-In-One 1g Vaporizers,Willamette Valley Alchemy,45,InStock,https://www.treasurevalleycannabis.com/product/wva-1g-dogwalker-og-liquid-live-resin-all-in-one-68a6227d861df10007a6dba3/
Vibes .5g ATOMIC TOMCAT/GREEN CRACK Pre Roll 10pk 5g Pre-rolls,Vibes,14,InStock,https://www.treasurevalleycannabis.com/product/vibes-5g-atomic-tomcat-green-crack-pre-roll-10pk-68a74f718a5c6e00076285c7/
WLE 1g DURBAN POISON Flavored Distillate Vape Cartridge 1g Vaporizers,White Label Extracts,22.5,InStock,https://www.treasurevalleycannabis.com/product/wle-1g-durban-poison-flavored-distillate-vape-cartridge-68a679b04bce8600078d27ba/
Benson Arbor 1g MIMOSA #85 Pre-Roll 5pk 5g Pre-rolls,Benson Arbor,20,InStock,https://www.treasurevalleycannabis.com/product/benson-arbor-1g-mimosa-85-pre-roll-5pk-68a4c890861d1d000777dff1/
WLE 2g BLUE CITY HEADBAND Shatter 2g Concentrates,White Label Extracts,21,InStock,https://www.treasurevalleycannabis.com/product/wle-2g-blue-city-headband-shatter-68a4ac6dd484f20007fbec10/
$14 Cherry Lemonade 1g Flower,Love Mary,14,InStock,https://www.treasurevalleycannabis.com/product/14-cherry-lemonade-68a4c890861d1d000777dff7/
WLE 1g PROJECT MIKE CR All-In-One 1g Vaporizers,White Label Extracts,35,InStock,https://www.treasurevalleycannabis.com/product/wle-1g-project-mike-cr-all-in-one-68a4f6edd212350007d49b55/
DogHouse .5g NOXIOUS Quickies Pre Roll 5pk 2.5g Pre-rolls,Doghouse,15,InStock,https://www.treasurevalleycannabis.com/product/doghouse-5g-noxious-quickies-pre-roll-5pk-68a4c890861d1d000777dff4/
Oregrown 1g SHERBANGER Live Rosin Cart 1g Vaporizers,Oregrown,48,InStock,https://www.treasurevalleycannabis.com/product/oregrown-1g-sherbanger-live-rosin-cart-68a4f6edd212350007d49b67/
Altered Alchemy 1g YAHEMI Live Resin x Distillate Vape Cartridge 1g Vaporizers,Altered Alchemy,25,InStock,https://www.treasurevalleycannabis.com/product/altered-alchemy-1g-yahemi-live-resin-x-distillate-vape-cartridge-68a4f6edd212350007d49b58/
Disco Dabs 1g SUPER LEMON HAZE x OREGON MAC Groovy Doobie Diamond &#038; Crumble Infused Pre-Roll 1g Pre-rolls,Disco Dabs,12,InStock,https://www.treasurevalleycannabis.com/product/disco-dabs-1g-super-lemon-haze-x-oregon-mac-groovy-doobie-diamond-crumble-infused-pre-roll-68a4f6edd212350007d49b64/
Oregrown 1g BLOOD ORANGE TANGIE LR+ Vape Cartridge 1g Vaporizers,Oregrown,35,InStock,https://www.treasurevalleycannabis.com/product/oregrown-1g-blood-orange-tangie-lr-vape-cartridge-68a4f6edd212350007d49b5e/
Yeti 1g DANTE&#8217;S INFERNO/MODIFIED GRAPES Pre Roll 10pk 10g Pre-rolls,Grown Rogue,22.5,InStock,https://www.treasurevalleycannabis.com/product/yeti-1g-dante-s-inferno-modified-grapes-pre-roll-10pk-68a4c4cd4587000007b7dc45/
Good Smoke 0.5g TROPICANA CHERRY/RAINBOW BRITE Pre Roll 10pk 5g Pre-rolls,SugarTop Buddery,20,InStock,https://www.treasurevalleycannabis.com/product/good-smoke-0-5g-tropicana-cherry-rainbow-brite-pre-roll-10pk-68a4c4cd4587000007b7dc4b/
FFE 2g GRAPE HIGH CHEW FS CO2 Glass Vape Cartridge 2g Vaporizers,FFE PDX,60,InStock,https://www.treasurevalleycannabis.com/product/ffe-2g-grape-high-chew-fs-co2-glass-vape-cartridge-68a4f6edd212350007d49b5b/
$6 100 Racks 1g Flower,Left Coast Standard,4.8,InStock,https://www.treasurevalleycannabis.com/product/6-100-racks-68a4c4cc4587000007b7dc3b/
$10 Swiss Watch* 1g Flower,The Heights Co.,7.99,InStock,https://www.treasurevalleycannabis.com/product/10-swiss-watch-33629-68a4c4cc4587000007b7dc3e/
Oregrown 1g BLOCK PARTY Live Rosin Cart 1g Vaporizers,Oregrown,49.5,InStock,https://www.treasurevalleycannabis.com/product/oregrown-1g-block-party-live-rosin-cart-68a4f6edd212350007d49b6a/
Rebel Spirit 0.7g BLACK CHERRY CARAMEL/EKKO&#8217;S COSMIC Pre Roll 8pk 5.6g Pre-rolls,Rebel Spirit,18,InStock,https://www.treasurevalleycannabis.com/product/rebel-spirit-0-7g-black-cherry-caramel-ekko-s-cosmic-pre-roll-8pk-68a4c4cc4587000007b7dc42/
$14 Zelephant 1g Flower,Eastwood Gardens,14,InStock,https://www.treasurevalleycannabis.com/product/14-zelephant-68a49e6b4587000007b74ecf/
Bobsled 1000mg PACIFIC BLUE Live Resin Tincture 1g Tinctures,Bobsled Extracts,21.6,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1000mg-pacific-blue-live-resin-tincture-68a3c6484a468700070080bf/
Entourage Cannabis 1.5g MEMORY LOSS x HERERBERRY BRULEE Infused Pre-Roll 3pk 4.5g Pre-rolls,Entourage Cannabis,27,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1-5g-memory-loss-x-hererberry-brulee-infused-pre-roll-3pk-68a4ac6dd484f20007fbec0c/
Taylor Sift .5g PAPAYA ICE CREAM Live Rosin Vape Cartridge .5g Vaporizers,Moonwalk,33,InStock,https://www.treasurevalleycannabis.com/product/taylor-sift-5g-papaya-ice-cream-live-rosin-vape-cartridge-68a3cb6c861d1d000774d353/
$14 Cobra Kai 1g Flower,Northwest Soiltech,14,InStock,https://www.treasurevalleycannabis.com/product/14-cobra-kai-68a4ac6dd484f20007fbec07/
Out Cold 1g TROPICANNA Hash Rosin Badder 1g Concentrates,Out Cold,44,InStock,https://www.treasurevalleycannabis.com/product/out-cold-1g-tropicanna-hash-rosin-badder-68a3cb6c861d1d000774d359/
Eastwood 1g LEMON ROYALE x SUNSET ANIMAL Pre Roll 1g Pre-rolls,Eastwood Gardens,5,InStock,https://www.treasurevalleycannabis.com/product/eastwood-1g-lemon-royale-x-sunset-animal-pre-roll-68a3cb6c861d1d000774d350/
Beehive 1g GOOFIES Live Resin All-In-One 1g Vaporizers,Beehive Extracts,38,InStock,https://www.treasurevalleycannabis.com/product/beehive-1g-goofies-live-resin-all-in-one-68a3c6484a468700070080ad/
FFE 1000mg JACK HERER High THC (Sativa) Tincture 1g Tinctures,FFE PDX,45,InStock,https://www.treasurevalleycannabis.com/product/ffe-1000mg-jack-herer-high-thc-sativa-tincture-68a3ba044a46870007004d1e/
Entourage Cannabis 1g BERRY BLISS LR Vape Cartridge 1g Vaporizers,Entourage Cannabis,33,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1g-berry-bliss-lr-vape-cartridge-68a3852372e7c40007a9d03d/
$10 Orange Candy 1g Flower,Rosebud Growers,10,InStock,https://www.treasurevalleycannabis.com/product/10-orange-candy-68a3770d0b2ccc00078bc7a0/
FFE 1000mg BLUE MAGOO High THC Indica Tincture 1g Tinctures,FFE PDX,31.5,InStock,https://www.treasurevalleycannabis.com/product/ffe-1000mg-blue-magoo-high-thc-indica-tincture-68a3ba044a46870007004d1b/
Mule Extracts 1g PUNCH BREATH LR Vape Cartridge 1g Vaporizers,Mule Extracts,21,InStock,https://www.treasurevalleycannabis.com/product/mule-extracts-1g-punch-breath-lr-vape-cartridge-68a241ac0f923400072af54d/
Portland Heights 1.03g SUPREME DREAM Moonrock Slims Infused Cannabis Pre-Roll 3pk 3.09g Pre-rolls,Portland Heights,45,InStock,https://www.treasurevalleycannabis.com/product/portland-heights-1-03g-supreme-dream-moonrock-slims-infused-cannabis-pre-roll-3pk-68a3a1410126140008fd4374/
WLE 2g CREAMSICLE DREAM Flavored Distillate All-In-One 2g Vaporizers,White Label Extracts,45,InStock,https://www.treasurevalleycannabis.com/product/wle-2g-creamsicle-dream-flavored-distillate-all-in-one-68a2339b9bf53b0007bf8a3a/
Altered Alchemy 1g AMERICAN SKUNK Live Resin 1g Concentrates,Altered Alchemy,20,InStock,https://www.treasurevalleycannabis.com/product/altered-alchemy-1g-american-skunk-live-resin-68a3932e0126140008fd0389/
Entourage Cannabis 1.5g ZUYAQUI x FROSTED GARLIC KNOTS Infused Pre-Roll 1.5g Pre-rolls,Entourage Cannabis,12,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1-5g-zuyaqui-x-frosted-garlic-knots-infused-pre-roll-68a3c6484a468700070080b6/
Entourage Cannabis 1g SUPER BOOF Live Resin Disposable Cannabis Extract Vaporizer 1g Vaporizers,Entourage Cannabis,40.5,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1g-super-boof-live-resin-disposable-cannabis-extract-vaporizer-68a3852372e7c40007a9d040/
Earl Baker .5g TROPHY DIESEL Pre Roll 10pk 5g Pre-rolls,Earl Baker,30,InStock,https://www.treasurevalleycannabis.com/product/earl-baker-5g-trophy-diesel-pre-roll-10pk-68a3a1410126140008fd4377/
Drops 100mg 1:1:1:1 THC:CBD:CBC:CBG CRANBERRY 2pk Live Rosin Jellies 12g Concentrates,Drops,8,InStock,https://www.treasurevalleycannabis.com/product/drops-100mg-1-1-1-1-thc-cbd-cbc-cbg-cranberry-2pk-live-rosin-jellies-68a0e221feb24300071cd637/
Altered Alchemy 1g CARBON FIBER Live Resin 1g Concentrates,Altered Alchemy,20,InStock,https://www.treasurevalleycannabis.com/product/altered-alchemy-1g-carbon-fiber-live-resin-68a3932e0126140008fd038c/
$10 Hash Burger* 1g Flower,The Heights Co.,10,InStock,https://www.treasurevalleycannabis.com/product/10-hash-burger-68a3770d0b2ccc00078bc79d/
Concrete Jungle Extracts 2g ROYAL JESTER Cured Resin 2g Concentrates,Concrete Jungle Extracts,25,InStock,https://www.treasurevalleycannabis.com/product/concrete-jungle-extracts-2g-royal-jester-cured-resin-68a2097239a7c00007aeb54b/
Entourage Cannabis 1g GASTRO POP LR Vape Cartridge 1g Vaporizers,Entourage Cannabis,23.1,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1g-gastro-pop-lr-vape-cartridge-68a2097239a7c00007aeb548/
Oregrown 1g MCLAREN Live Rosin Badder 1g Concentrates,Oregrown,40,InStock,https://www.treasurevalleycannabis.com/product/oregrown-1g-mclaren-live-rosin-badder-68a0fe419bf53b0007bc538f/
$6 Warheads 1g Flower,Piff Stixs,3.6,InStock,https://www.treasurevalleycannabis.com/product/6-warheads-689f9eab9ce2a800078fa508/
$6 Rainbow Soap 1g Flower,Gud Gardens,6,InStock,https://www.treasurevalleycannabis.com/product/6-rainbow-soap-68a0d40dfeb24300071ca68e/
Verdant Leaf 500mg PASSION FRUIT &#8211; PAPAYA Live SHO Syrup 2g Tinctures,Verdant Leaf,21,InStock,https://www.treasurevalleycannabis.com/product/verdant-leaf-500mg-passion-fruit-papaya-live-sho-syrup-68a0f02e9bf53b0007bc13c9/
Bobsled 2g SOUR BUBBA Cured Resin Dab Jar 2g Concentrates,Bobsled Extracts,13.8,InStock,https://www.treasurevalleycannabis.com/product/bobsled-2g-sour-bubba-cured-resin-dab-jar-689fbacc9ce2a8000790388f/
Blazy Susan x Grateful Dead 1 1/4 Cones (6pk) N/A Accessories,Blazy Susan,4,InStock,https://www.treasurevalleycannabis.com/product/blazy-susan-x-grateful-dead-1-1-4-cones-6pk-68a0fe419bf53b0007bc5395/
Blazy Susan &#8211; Shortys 53mm (20pk) N/A Accessories,Blazy Susan,8.75,InStock,https://www.treasurevalleycannabis.com/product/blazy-susan-shortys-53mm-20pk-68a10c51feb24300071d85c7/
NorthWest Oiltech 1g DULCE DE FRESA Live Rosin 1g Concentrates,NorthWest Oiltech,60,InStock,https://www.treasurevalleycannabis.com/product/northwest-oiltech-1g-dulce-de-fresa-live-rosin-68a0a9de662f38000856f69c/
Treasure Valley&#8217;s Finest! 2g LOCO YODA Premium Cold Cure Live Hash Rosin Badder 2g Concentrates,Treasure Valley's Finest,55,InStock,https://www.treasurevalleycannabis.com/product/treasure-valley-s-finest-2g-loco-yoda-premium-cold-cure-live-hash-rosin-badder-68a1ed4c0f9234000729d1a1/
Blazy Susan &#8211; Shortys 53mm (12pk) N/A Accessories,Blazy Susan,5,InStock,https://www.treasurevalleycannabis.com/product/blazy-susan-shortys-53mm-12pk-68a0fe419bf53b0007bc5392/
$6 Bananaconda 1g Flower,Meraki Gardens,6,InStock,https://www.treasurevalleycannabis.com/product/6-bananaconda-68a0c5fc9bf53b0007bb6733/
WLE 2g BLUE DREAM Flavored Distillate All-In-One 2g Vaporizers,White Label Extracts,31.5,InStock,https://www.treasurevalleycannabis.com/product/wle-2g-blue-dream-flavored-distillate-all-in-one-68a2339b9bf53b0007bf8a37/
Mule Extracts 1g SUPERMASSIVE LR Vape Cartridge 1g Vaporizers,Mule Extracts,30,InStock,https://www.treasurevalleycannabis.com/product/mule-extracts-1g-supermassive-lr-vape-cartridge-68a0c5fc9bf53b0007bb6730/
Mule Extracts 1g RASPBERRY PARFAIT LR Vape Cartridge 1g Vaporizers,Mule Extracts,21,InStock,https://www.treasurevalleycannabis.com/product/mule-extracts-1g-raspberry-parfait-lr-vape-cartridge-689e5bde0f923400071e5209/
$6 Purple Churro 1g Flower,High Winds,6,InStock,https://www.treasurevalleycannabis.com/product/6-purple-churro-689ced9ae9b29700077be80f/
Verdant Leaf 100mg CHERRY &#8211; TALLYMAN Live Rosin Nano-Infused Single Gummy 26.33g Edibles,Verdant Leaf,4.9,InStock,https://www.treasurevalleycannabis.com/product/verdant-leaf-100mg-cherry-tallyman-live-rosin-nano-infused-single-gummy-689e5bde0f923400071e5202/
Altered Alchemy 1g DIRTY TAXI Live Resin FECO 1g Edibles,Altered Alchemy,20,InStock,https://www.treasurevalleycannabis.com/product/altered-alchemy-1g-dirty-taxi-live-resin-feco-689cfdf601f5b50007a2e43e/
Bobsled 1g BANANA HAMMOCK LR Vape Cartridge 1g Vaporizers,Bobsled Extracts,21,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-banana-hammock-lr-vape-cartridge-689f828d6882260007e2f519/
Wedding Cake 1g Vaporizers,Freshy Strainz,20,InStock,https://www.treasurevalleycannabis.com/product/wedding-cake-43435-689e5bde0f923400071e5205/
Piff Stixs .5g CAP JUNKY Liquid Diamonds Disposable Vape Cartridge .5g Vaporizers,Piff Stixs,9,InStock,https://www.treasurevalleycannabis.com/product/piff-stixs-5g-cap-junky-liquid-diamonds-disposable-vape-cartridge-689e775c87dc4100078a6911/
$6 Jager Cake 1g Flower,Lone Pine Agro,4.8,InStock,https://www.treasurevalleycannabis.com/product/6-jager-cake-689e0661f4f2bc0007ef0d61/
Entourage Cannabis 1.5g MIND FLEX x FROZEN LIMON Live Resin Infused Pre-Roll 1.5g Pre-rolls,Entourage Cannabis,12,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1-5g-mind-flex-x-frozen-limon-live-resin-infused-pre-roll-689b9c19d4f6fc0007e3a7b7/
Echo Electuary 1g GRAPEFRUIT RUNTZ Live Resin All-In-One 1g Vaporizers,Echo Electuary,60,InStock,https://www.treasurevalleycannabis.com/product/echo-electuary-1g-grapefruit-runtz-live-resin-all-in-one-689e5bde0f923400071e51f9/
Derby&#8217;s Farm .5g RIPPLE EFFECT Pre Roll 10pk 5g Pre-rolls,Derby's Farm,18,InStock,https://www.treasurevalleycannabis.com/product/derby-s-farm-5g-ripple-effect-pre-roll-10pk-689cd17de9b29700077b4de9/
Killa Beez .5g ACAPULCO GOLD/BACIO GELATO/APPLE FRITTER Killa Pre Roll 12pk 6g Pre-rolls,Killa Beez,22.5,InStock,https://www.treasurevalleycannabis.com/product/killa-beez-5g-acapulco-gold-bacio-gelato-apple-fritter-killa-pre-roll-12pk-689bb83c503e4e0007f5e3d3/
Echo Electuary 1g TOKYO SNOW Live Budder 1g Concentrates,Echo Electuary,48,InStock,https://www.treasurevalleycannabis.com/product/echo-electuary-1g-tokyo-snow-live-budder-689e5bde0f923400071e51fc/
Dr. Jolly&#8217;s 1g RAINBOW BREATH Cured Resin Cartridge 1g Vaporizers,Dr. Jolly's,30,InStock,https://www.treasurevalleycannabis.com/product/dr-jolly-s-1g-rainbow-breath-cured-resin-cartridge-689a90e8793f6b0007508409/
$6 Piff Fuel 1g Flower,Piff Stixs,3.6,InStock,https://www.treasurevalleycannabis.com/product/6-piff-fuel-689b55cf1aa468000747f437/
Piff Stixs 2g STRAWBERRY SOUR DIESEL Cured Resin Vape Cartridge 2g Vaporizers,Piff Stixs,26.4,InStock,https://www.treasurevalleycannabis.com/product/piff-stixs-2g-strawberry-sour-diesel-cured-resin-vape-cartridge-689a74cb0a72fd00073f8828/
Higher Cultures 1g VICE CITY Live Resin Vape Cartridge 1g Vaporizers,Higher Cultures,22.4,InStock,https://www.treasurevalleycannabis.com/product/higher-cultures-1g-vice-city-live-resin-vape-cartridge-689b8e0b93c5b40007d81a83/
$ oober Gas 1g Flower,Northwest Soiltech,14,InStock,https://www.treasurevalleycannabis.com/product/oober-gas-689b63d81aa468000748350a/
Happy Cabbage Blox Bites 100mg MIXED BERRY Hybrid Solventless Hash Gummies 10pk 60g Edibles,Happy Cabbage,18,InStock,https://www.treasurevalleycannabis.com/product/happy-cabbage-blox-bites-100mg-mixed-berry-hybrid-solventless-hash-gummies-10pk-689a90e8793f6b000750840c/
Happy Cabbage Blox Bites 100mg PIÑA COLADA Hybrid Solventless Hash Gummies 10pk 60g Edibles,Happy Cabbage,18,InStock,https://www.treasurevalleycannabis.com/product/happy-cabbage-blox-bites-100mg-pi-a-colada-hybrid-solventless-hash-gummies-10pk-689a90e8793f6b000750840f/
RAW Classic Kingsize Cones (3pk) N/A Accessories,RAW,2.5,InStock,https://www.treasurevalleycannabis.com/product/raw-classic-kingsize-cones-3pk-689aad0a793f6b000750e76a/
Sessions Cannabis Extract 1g SHORT CANDY Cured Resin Vape Cartridge 1g Vaporizers,Sessions Cannabis Extract,20,InStock,https://www.treasurevalleycannabis.com/product/sessions-cannabis-extract-1g-short-candy-cured-resin-vape-cartridge-689b8e0b93c5b40007d81a86/
Verdant Leaf 100mg GRAPE &#8211; TALLYMAN Live Rosin Nano-Infused Single Gummy 26.33g Edibles,Verdant Leaf,7,InStock,https://www.treasurevalleycannabis.com/product/verdant-leaf-100mg-grape-tallyman-live-rosin-nano-infused-single-gummy-6898eb08c9892200078f30bb/
Moonwalk 1g POONTANG PIE Live Rosin Cartridge 1g Vaporizers,Moonwalk,60,InStock,https://www.treasurevalleycannabis.com/product/moonwalk-1g-poontang-pie-live-rosin-cartridge-41355-6898dcfa6df6370007f0c9f3/
Entourage Cannabis 1g WEDDING CRASHERS CR Vape Cartridge 1g Vaporizers,Entourage Cannabis,22.4,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1g-wedding-crashers-cr-vape-cartridge-689a58a90a72fd00073f0858/
Out Cold 1g ROSE ESPECIAL Hash Rosin Badder 1g Concentrates,Out Cold,48,InStock,https://www.treasurevalleycannabis.com/product/out-cold-1g-rose-especial-hash-rosin-badder-6898ceec6532700007eef73e/
Dougie 2.7g POINT BREAK Infused Blunt 2.7g Pre-rolls,Dougie,20,InStock,https://www.treasurevalleycannabis.com/product/dougie-2-7g-point-break-infused-blunt-689a3c882f4e2e0007336839/
Pilot Farms PIXIES AFTER SUNSET 1/8 1/8oz Flower,PILOT Cannabis &amp; Concentrates,15,InStock,https://www.treasurevalleycannabis.com/product/pilot-farms-pixies-after-sunset-1-8-6898b2c60a72fd000739c3c0/
Oregrown 1g HIGH DESERT SOUR SAGE LR Badder 1g Concentrates,Oregrown,27,InStock,https://www.treasurevalleycannabis.com/product/oregrown-1g-high-desert-sour-sage-lr-badder-6898ceec6532700007eef73b/
Dougie 2.7g HAWAIIAN PUNCH Infused Blunt 2.7g Pre-rolls,Dougie,20,InStock,https://www.treasurevalleycannabis.com/product/dougie-2-7g-hawaiian-punch-infused-blunt-689a3c882f4e2e0007336836/
Portland Heights 1.03g COOL BREEZE Starlight Slim Infused Pre-Roll 1.03g Pre-rolls,Portland Heights,12,InStock,https://www.treasurevalleycannabis.com/product/portland-heights-1-03g-cool-breeze-starlight-slim-infused-pre-roll-689a4a982f4e2e000733b975/
$ elmo 1g Flower,Cheech &amp; Chong,10,InStock,https://www.treasurevalleycannabis.com/product/elmo-689a58a90a72fd00073f0852/
Taylor Sift .5g STRAWBERRY MOUNTAIN Live Rosin Vape Cartridge .5g Vaporizers,Moonwalk,33,InStock,https://www.treasurevalleycannabis.com/product/taylor-sift-5g-strawberry-mountain-live-rosin-vape-cartridge-689a58a90a72fd00073f0855/
Entourage Cannabis 1g STRAWBERRY MEADOWS CR Vape Cartridge 1g Vaporizers,Entourage Cannabis,22.4,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1g-strawberry-meadows-cr-vape-cartridge-689a58a90a72fd00073f085b/
Concrete Jungle Extracts 2g AMARETTO SOUR Cured Resin 2g Concentrates,Concrete Jungle Extracts,25,InStock,https://www.treasurevalleycannabis.com/product/concrete-jungle-extracts-2g-amaretto-sour-cured-resin-6898c0d8b346b90007c47d1d/
Higher Cultures 1g ASTRO FUNK Live Resin Canary Diamonds 1g Concentrates,Higher Cultures,23.8,InStock,https://www.treasurevalleycannabis.com/product/higher-cultures-1g-astro-funk-live-resin-canary-diamonds-6898c0d8b346b90007c47d26/
Higher Cultures 1g DETROIT BREATH Cured Resin Budder 1g Concentrates,Higher Cultures,10.5,InStock,https://www.treasurevalleycannabis.com/product/higher-cultures-1g-detroit-breath-cured-resin-budder-6898c0d8b346b90007c47d23/
